,Unnamed: 0,track_id,track_name,artist_id,artist_name,release_id,release_name,explicit,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
78,78,003Pk5OdEhGuJM8P3gAaTO,Smyrna - Ahmed Helmy Remix,"['2EkfPtV51pAXyUAX1754nR', '3afrnirjcNh4t0fHx7CFGN', '00k5zSa7jWCoEZ0e6tly9m']","['Ellez Ria', 'OzzyXPM', 'Ahmed Helmy']",5ATOagCk3hS9zY0Feyct6I,2 Years Suanda Base,False,0,0.0341,0.58,195238,0.98,0.74,4,0.412,-4.941,0,0.191,134.053,4,0.12
79,79,003WuNd8vTwCW4JyhFQMYT,Falstaff: Act I: Scene 2: Quell'otre! quel tino!,"['1JOQXgYdQV2yfrhewqx96o', '4xpgBZSojKNEQqQHXrwSXA']","['Giuseppe Verdi', 'Arturo Toscanini']",0YREQg8bm3r2nYkAEIFR4x,Verdi: Falstaff,False,0,0.987,0.656,42267,0.518,0.132,4,0.762,-18.673,1,0.101,142.216,3,0.932
80,80,003Xm1mLmov6VdAeZbk3GD,Winter's Over,['6xzze6tZfxTiMXsFhktrgW'],['Change Of Heart'],0QtuttpzhyXoEwbe9ntsO8,There You Go '82-'97,False,2,0.0029,0.412,176653,0.808,0.0,4,0.366,-6.089,0,0.0407,125.02,4,0.531
81,81,003YkotwSt1mqYDkRPTPYL,Forks and Knives (La Fête),['6pmxr66tMAePxzOLfjGNcX'],['Beirut'],0MhyPFZNeRRP0ian13SOTp,The Flying Club Cup,False,35,0.783,0.508,213813,0.451,0.000143,4,0.305,-8.941,0,0.0259,80.835,3,0.586
82,82,003Zj5utQfbYDofOqzsj5K,I n I,['4hVcxmC7igpot32EzQf7IR'],['Amel Larrieux'],4L3sYcWC4WVWo3auC0WfxL,Infinite Possibilities,False,19,0.0117,0.706,231427,0.478,0.0211,1,0.116,-7.839,1,0.0434,89.971,4,0.0869
83,83,003d3VbyJTZiiOYT2W7fnQ,Mr. Bojangles,['7mEIug7XUlQHikrFxjTWes'],['Neil Diamond'],79Qpu9YWSEFSmSUDosy5wH,Rainbow,False,41,0.266,0.461,290933,0.32,3.5e-06,0,0.211,-16.337,1,0.0327,134.881,3,0.487
84,84,003p6nfPkFs9bZDOrf3Ivb,"Bright Lights, Big City",['218kRJZ7FJs0hWIk8Ynzhz'],['Charlie Rich'],6ZLImKDYaRIyRPhh6fcmd4,The Fabulous Charlie Rich,False,7,0.633,0.606,164920,0.545,0.000129,10,0.0851,-9.73,1,0.0602,88.245,4,0.917
85,85,003pXyOylNopp9bHE2RXKA,Wanka,['1HkQ4XrPffqcVW0TgTTw0d'],['Yma Sumac'],3wTvOMPXV5M1bf7hgyx9o7,Legend Of The Jivaro,False,3,0.993,0.178,183667,0.106,0.899,0,0.12,-24.67,0,0.0494,75.502,4,0.111
86,86,003tcxuTnY87b98Jb5zaT8,Be Good Santa Is Coming,['7BlcSYxhEr5qSgUOkCx582'],['Peter Babu'],5m9ibSVPztGAjspzrAbJ4y,"Year 0, Vol. 1",False,0,3.37e-05,0.804,150000,0.772,0.88,9,0.118,-6.562,1,0.0528,120.01,4,0.128
87,87,003uvaKbqnoNt9FA9cU3eX,The Way I Am,['5KDIH2gF0VpelTqyQS7udb'],['Staind'],0njVYfwy6KUqqU7RruaOhB,The Illusion of Progress,False,37,0.000308,0.435,258667,0.771,0.364,4,0.11,-4.38,1,0.0461,180.003,3,0.444
88,88,003vmTy9rTEEoY6ZGJ1cGN,Veeratthin Chinname,['0POTtVVziAK15RvxYMP3H1'],['Sirkazhi Govindarajan'],7ggsiwC6z8UjYTfqQpJPxO,Veerapandiya Kattabomman (Original Motion Picture Soundtrack),False,0,0.949,0.346,64227,0.785,9.48e-05,4,0.858,-4.063,1,0.073,117.691,3,0.612
89,89,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,['0C0XlULifJtAgn6ZNCW2eu'],['The Killers'],4piJq7R3gjUOxnYs6lDCTg,Hot Fuss,False,83,0.00121,0.352,222973,0.911,0.0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236
90,90,003z7jJLt6uHFL7MXNoiFG,The Job That Ate My Brain,['1co4F2pPNH8JjTutZkmgSm'],['Ramones'],7vy6ynhCUzdMDq8KGgCmfy,Mondo Bizarro,False,19,0.00797,0.553,138107,0.988,0.00644,2,0.268,-4.789,1,0.0348,98.647,4,0.369
91,91,0041D5UNHveDF1ha8qjQl2,No Me Platiques,['4LCEJ7K3OmivUPkYYH9iZK'],['Lucho Gatica'],0GvOcWE9GSnqZkBmUlGYkb,Boleros Eternos,False,1,0.662,0.287,193253,0.314,0.0,8,0.161,-12.111,1,0.0361,90.216,4,0.276
92,92,0043vCcTBYYsmUPzCNd1JQ,Geef me liefde,['4HS0xcnX3oDHfCLJpHlUT8'],['Will Tura'],105A9qLsppwkyO7fmmXEem,Tura Vandaag,False,11,0.00613,0.749,224627,0.756,0.0,9,0.0332,-6.095,1,0.0374,122.414,4,0.861
93,93,0045NU58F1F5vZjLfLWUE9,Doornroosje trouwt,"['4B3sC2rxmR3ZZHoR62OPBT', '7xVzKrUNMr4APv0VLaFl1v', '1crcLe3w54tbRNAxmI03CE', '2jXHS8gMpMK98ORAE7G03h', '3QvB8wrdlSG9zakjHo8OJc', '0ghGO3CyV3bQJOcNfw8hcy']","['Koen Crucke', 'Myriam Bronzwaar', 'Jürgen Stein', 'Jan Vandeloo', 'Luk Moens', 'Dimitri Verhoeven']",1DN03IjGu3m4I8EidjC5CX,Doornroosje,False,19,0.505,0.636,87333,0.613,0.0,7,0.208,-6.2,1,0.0392,119.978,4,0.785
94,94,0046quUYhSAFccrKIC3Iht,All Cried Out (with Full Force),"['1vgjN6nIPNKiiQGE9PtzTT', '1iQS32l0NPcZeJKVrvayS2']","['Lisa Lisa & Cult Jam', 'Full Force']",478W8PSGRgaN6q0WrC7XNz,Lisa Lisa and Cult Jam with Full Force (Expanded Edition) (with Full Force),False,44,0.207,0.48,284973,0.435,5.83e-06,1,0.196,-9.959,1,0.0305,144.435,4,0.328
95,95,0048lYktR2LGsDBFnE7ohH,Bill Clips Bob,['574GaJ6fESbIpMNPvL61Af'],['Lennie Niehaus'],6ae3Z1g2G35RSOFkHL3SBt,Unforgiven (Original Motion Picture Soundtrack),False,9,0.876,0.204,127560,0.0933,0.891,6,0.116,-25.083,0,0.0438,126.506,4,0.0726
96,96,004ADkC8JLeDkT5HGsPDBm,เลี้ยงส่ง,['4qKVhVoyPymnhT1XiXoTJy'],['So Cool'],3YJdgavQpiuvtHXwK4pFo8,GMM GRAMMY BEST OF THE YEAR 2005,False,4,0.123,0.559,239867,0.713,0.0,8,0.1,-4.029,0,0.0318,164.048,4,0.734
97,97,004CeZtRE4wBNmL0eKk56R,You Don't Have to Worry,['5fikk4h5qbEebqK2Fc6e48'],['En Vogue'],5G7LmJHqy7cLklwTm1ARYa,Born to Sing,False,24,0.0147,0.827,227267,0.564,0.0,8,0.0436,-13.058,0,0.0581,104.357,4,0.677
98,98,004G9E3EZhxxn5aE9yEQqx,Sandwiches de Miga,['59dLJG3ZVwkMZLFKByQCJB'],"[""Pappo's Blues""]",3TIorpubpykzUFdUNBLOdp,"Pappo's Blues, Vol. 3",False,33,0.00301,0.393,180713,0.779,0.161,5,0.283,-8.103,0,0.0361,88.419,4,0.525
99,99,004PVa9kfIkVOO4zF6WX4L,Pilou le petit ogre,['6w7oYTD0y7mn9tCD6vvsLI'],['Alain Royer'],4dAx5ooqyVq2ZDPzEhslsP,Contes pour enfants (Peau d'âne et 52 succès),False,9,0.941,0.698,476654,0.0561,0.00727,5,0.117,-24.548,0,0.57,128.339,3,0.221
100,100,004QEKmba2sZiXs9pbSx8u,Antioqueñita,"['2AiZXMqpVlCDnz3trZbWaK', '5hOWmWLLYJvAEuERZbyxpk']","['The Latin Brothers', 'John Jairo']",6pHeYYyceA0zelUnDIaX42,Te Encontré,False,2,0.461,0.68,241513,0.902,0.0114,2,0.119,-4.336,1,0.0398,103.21,4,0.49
101,101,004RGcOU4Omr9zjlUjLFN3,Beware Of Darkness,['7mlge4peaoNgzTsY6M32RB'],['Marianne Faithfull'],7m06IfHTHIxJHPlOrCybrk,Rich Kid Blues,False,19,0.73,0.572,210507,0.301,0.077,11,0.131,-13.721,0,0.0491,68.284,4,0.3
102,102,004TG0nRHejwSKisvwTcAB,The Garden of Gethesemanie,['1wJQvcfqhxMm2X6ErAZNrq'],['Tsegue-Maryam Guebrou'],4OYhJgrDTR74Yo4SE8Exdk,"Ethiopiques, vol. 21: Emahoy (Piano Solo)",False,32,0.995,0.22,204853,0.0447,0.941,4,0.101,-25.514,1,0.0384,68.349,4,0.197
103,103,004V9qiH0ByHi8Cz2DltKT,Dunk The Funk,"['4oVT7uIIa2toMi4keIxKEn', '54ke4nJfRQCgxdBMx3ydQv']","['Fila Fresh Crew', 'D.O.C.']",5fPat8IjkbKuwk27MTQIWy,N.W.A. And The Posse,True,25,0.138,0.649,303360,0.625,1e-06,8,0.242,-11.548,0,0.462,130.094,5,0.755
104,104,004cCP7Csq7U0m67DDzEFs,"Variations and Fugue on a Theme by Handel, Op. 24: Variation V","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']","['Johannes Brahms', 'Eugene Istomin']",58kign3A2LFAaj0hhTqRXH,Eugene Istomin - The Concerto and Solo Recordings,False,0,0.995,0.419,72147,0.0874,0.922,3,0.12,-27.612,0,0.0419,64.008,5,0.507
105,105,004ddQGTS8w7sDEKuwXZhi,The Angels,['01Ppu7N8uYJI8SAONo2YZA'],['Melissa Etheridge'],4lIL9BmdStf8R1DhhRvTo5,Brave And Crazy,False,24,0.117,0.475,280000,0.714,0.0,4,0.0824,-11.171,1,0.0357,99.912,4,0.506
106,106,004diQVXaan6IhlvB98bUV,Shimmery Summery (Sha-La-La Love),['1cRjTw546PdnJu9ZlglyH6'],['Viola'],784lA2RUGFbWbeJrBFQ2Vm,Viola Music Club 2009,False,0,1.02e-05,0.437,196741,0.885,0.606,2,0.17,-5.787,1,0.0391,100.021,4,0.413
107,107,004dqsaJ3B8BBpqpN0F4YT,The Battle Belongs to the Lord,['1LmsXfZSt1nutb8OCvt00G'],['Petra'],3qpCxnPf4qfX8iVEJzO1u4,Petra Praise - The Rock Cries Out,False,30,0.0862,0.665,186333,0.5,2.33e-06,7,0.104,-9.579,0,0.0345,119.969,4,0.95
108,108,004f4L6QyVDOhJq9eVdK1p,Sex Vigilant,['6VMqKQgvIKF1Z85y7btCg1'],['English Boy On The Love Ranch'],7AODXFkMHO1CoktYP7qVvI,"Underground Basement, Vol. 03",False,5,6.78e-05,0.76,297221,0.864,0.34,7,0.14,-5.653,1,0.0432,126.393,4,0.631
109,109,004gD2lreCGBTSDY4ydRGI,Are You Washed In the Blood?,['1NqEdHZu5o9r4I37uGUNHI'],['Dottie Peoples & The Peoples Choice Chorale'],0dxumKdj4uqdUsJCivUuTv,On Time God,False,8,0.254,0.42,320093,0.923,0.00162,5,0.985,-9.951,0,0.232,166.712,4,0.506
110,110,004skCQeDn1iLntSom0rRr,"Heart and Soul - From ""Camp Rock 2: The Final Jam""","['11bdWrCwHE2gCdVARdASuu', '7gbmX8SsfjEjxDMzBi1ZOL', '4Rxn7Im3LGfyRkY2FlHhWi']","['Kevin Jonas', 'Joe Jonas', 'Nick Jonas']",5iK842b9xnZblgZkRxWCFe,Camp Rock 2: The Final Jam,False,50,0.000738,0.605,177773,0.846,1.25e-06,9,0.053,-4.581,1,0.0778,132.997,4,0.764
111,111,004tIr2Xy3FJVesPxRBLqm,Lie To Me,['5ujrA1eZLDHR7yQ6FZa2qA'],['Vera Blue'],5JrzKxmA6othpysyVeXVSY,New Year's Eve 2021,False,2,0.11,0.683,226853,0.572,1.54e-05,7,0.0895,-7.086,1,0.0447,100.035,4,0.583
112,112,0052J4g3lzqZvnlGa3m3Sj,Your Turn - Live,['43hgPgMNA2bf8Bh65qKsxh'],['SFJAZZ Collective'],5uvirIl6XvLfrij0j2zWOF,Music of Miles Davis & Original Compositions Live: SFJazz Center 2016,False,1,0.739,0.499,482747,0.353,0.0848,2,0.687,-12.948,0,0.133,83.789,4,0.456
113,113,0052tHKYjh2LvmZCRgEcuT,Amor Secreto,['6h9bT59TuauyIPCAexGVTi'],['La Orquesta Tipica De Yulcalpeten'],65B0GgLYkSS3MKtq9XfSqP,Serenata Yucateca (México de Mi Corazón),False,3,0.672,0.528,202507,0.501,0.0,4,0.148,-9.924,1,0.0274,100.693,3,0.59
114,114,0054onP0Kw05Ws8rrhkIlx,Suburbia,['0nq64XZMWV1s7XHXIkdH7K'],['The Wonder Years'],1btRG8xZArmr42owTFNkuJ,Suburbia I've Given You All and Now I'm Nothing,False,30,0.00599,0.421,51595,0.753,0.0,10,0.141,-5.905,1,0.0508,67.546,4,0.695
115,115,0055LRFB7zfdCXDGodyIz3,Doubts Even Here - 2015 Remaster,['0yNLKJebCb8Aueb54LYya3'],['New Order'],2DI73ocB6x1ExxoJbT4QI8,Movement,False,31,0.00677,0.509,259493,0.545,0.839,3,0.315,-11.813,1,0.0395,100.028,4,0.424
116,116,0058zvqKijlP4INBrNy8P9,Church Of The Poison Mind,['6kz53iCdBSqhQCZ21CoLcc'],['Culture Club'],3KlMmQJwwFDLAUop4AOycd,This Time,False,17,0.106,0.609,211760,0.769,0.0,7,0.396,-10.712,0,0.0359,130.5,4,0.958
117,117,005A4eRpdtUHzrayh5WwpI,Hide And Seek,['3MFp4cYuYtTZe3d3xkLLbr'],['Bill Haley & His Comets'],7o9NRs7sz1tyPYN2klhLiZ,Rock'n Roll Stage Show,False,6,0.48,0.595,131093,0.683,0.0,3,0.38,-9.363,1,0.0471,85.663,4,0.947
118,118,005Dlt8Xaz3DkaXiRJgdiS,Historia de Taxi,['0h1zs4CTlU9D2QtgPxptUD'],['Ricardo Arjona'],110rZdMmIjA335CehJJkuk,Historias,False,66,0.117,0.715,405120,0.621,1.07e-06,2,0.279,-10.755,0,0.0341,147.053,4,0.698
119,119,005EC8njtQVvXhIgWajeMe,"Bad Day - Live at Live 8, Siegessäule, Berlin, 2nd July 2005",['7xTcuBOIAAIGDOSvwYFPzk'],['Daniel Powter'],15t7NAV9KXOtPo7HefS39H,"Live 8 (Live, July 2005)",False,19,0.917,0.605,209216,0.341,0.0,0,0.526,-10.104,1,0.0477,139.428,4,0.379
120,120,005GysoS5B8WH372VBNAmT,"Tick, Tock - 12"" Version",['2pAWfrd7WFF3XhVt9GooDL'],['MF DOOM'],4UG3kz6qoHtNI1glQ2wdon,Operation: Doomsday (Complete),True,34,0.0187,0.447,264453,0.558,0.0,7,0.135,-10.153,1,0.318,75.496,4,0.691
121,121,005K2HOXmHlsF0hmU7ovAN,The Shakedown - Skit,['1HwM5zlC5qNWhJtM00yXzG'],['DMX'],62l3f8u6j9eyDhuxsZA2iH,...And Then There Was X,True,31,0.954,0.687,35200,0.312,0.0,2,0.61,-15.855,1,0.931,87.402,4,0.966
122,122,005N8Q08goxjBfb0M1cKB1,"Mendelssohns Lieder, S. 547: Suleika (from Op. 34, No. 4)","['1385hLNbrnbCJGokfH2ac2', '0ufn7M4jawS5MQ03CIluFo']","['Franz Liszt', 'Joseph Banowetz']",4ajLFz7v94SsoNAPY5zCMF,"Liszt Complete Piano Music, Vol. 6: Complete Song Transcriptions of Chopin, Mendelssohn and Robert & Clara Schumann",False,3,0.979,0.383,149933,0.0323,0.874,4,0.0688,-27.746,1,0.0375,132.187,3,0.09
123,123,005PF5hrywzs2LZJMnqSTp,Three Jolly Butchers,['4Dghr6IbymdYuMDUEybhUR'],['Gryphon'],60ExHcZkZDEgTWJWf0cRnE,Gryphon,False,13,0.838,0.38,238573,0.419,0.0,0,0.196,-7.483,1,0.0363,81.303,4,0.589
124,124,005PrXlW87ZwKdsR2GbJtJ,Screw Your Brains out (One Night Stand),['5oDYIwbF9Qhqa2su3cyxrU'],['Larry Pierce'],1hw5tHXBfe1Z8G7ld7LPRB,Dirty Old Man,True,17,0.377,0.652,199440,0.604,2.62e-06,6,0.172,-14.398,1,0.119,198.355,4,0.822
125,125,005dZEnx7On15zBKACxlG7,"Insatiable Woman - 12"" Version",['3QpJtjdcw4jiQpic9R4Mr0'],"['Isley, Jasper, Isley']",523bPeVpOAl1NmtiDqQAQ7,Caravan of Love (Expanded Version),False,12,0.492,0.686,374920,0.579,0.0,8,0.0312,-8.627,1,0.0777,76.263,4,0.871
126,126,005deniJdRTYqQLvgabH2I,Kupid - Celebration Mix,['7Gx5RTrPWOcdOiwLGgtqm4'],['Domshe'],5OxbNg3gyHZXi39HgCRG1o,Ibiza Nights 2017,False,0,3.05e-05,0.823,399125,0.52,0.536,1,0.356,-10.355,0,0.111,125.018,4,0.687
127,127,005drRcJJFgFHgtxSJJO0v,Fuck Everything,['6HZr7Fs2VfV1PYHIwo8Ylc'],['Suicide Silence'],3oJKuFPVZTSeNc8G4UYV4L,The Black Crown,True,47,0.000868,0.479,273613,0.96,0.000507,10,0.37,-4.866,0,0.108,94.122,4,0.193
128,128,005f9PjCNPQgGOGxAZT2VV,One In A Million,['7n2Ycct7Beij7Dj7meI4X0'],['TWICE'],6Ib9CGdtxU34pR0Qp60Ht3,Twicecoaster: Lane 1,False,43,0.153,0.601,175307,0.734,0.0,11,0.226,-2.466,1,0.034,90.025,4,0.434
129,129,005hJLN4OYETLcz1lu3Se7,Seen Your Video,['4WPY0N74T3KUja57xMQTZ3'],['The Replacements'],2sOLW5TSgXiLZBacdHxO6m,Let It Be,False,21,0.000799,0.274,188533,0.966,0.749,4,0.317,-4.338,1,0.054,153.57,4,0.651
130,130,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,['6jJ0s89eD6GaHleKKya26X'],['Katy Perry'],0r2BUyPTmpbfuz4rR39mLl,One Of The Boys,False,72,0.00223,0.699,179640,0.76,0.0,5,0.132,-3.173,1,0.0677,129.996,4,0.696
131,131,005oea1527yDmGrAsUIDi8,Children of the World,['5HPsVk1MblCoa44WLJsQwN'],['Lil Suzy'],6quU2b220iqX2CJOB5QVRp,Love Can't Wait,False,7,0.46,0.592,214067,0.422,0.0,3,0.192,-13.7,1,0.0284,132.124,4,0.442
132,132,005qSF15BWk2OlcxEkP9cq,Roller Derby Queen - Monologue; Live,['1R6Hx1tJ2VOUyodEpC12xM'],['Jim Croce'],66hqwSRKOooQibgiCtELq5,Live - The Final Tour,False,16,0.659,0.566,330400,0.3,0.0,11,0.388,-19.759,0,0.959,77.127,4,0.307
133,133,005wbaMgCarjPrSdrM3bl9,Alice in Navy,['7EgAHTw2PMP7a1tAEtue89'],['1000mods'],0bXwIciESa6i0mcsXE4db8,Super Van Vacation,False,28,0.00347,0.238,332091,0.861,0.482,5,0.21,-7.696,0,0.0519,137.578,4,0.322
134,134,005ykuSDimq5862M8q2JCi,"Shake Me, Wake Me (When It's Over) - Stereo Version",['7fIvjotigTGWqjIz6EP1i4'],['Four Tops'],0OsqdLxQpBWI2Fw6Ztxc0D,20th Century Masters: The Millennium Collection: Best Of The Four Tops,False,14,0.146,0.531,162733,0.523,0.0,6,0.0927,-8.531,0,0.0475,129.703,4,0.531
135,135,0061IuX7PCtO94ftw8NY3o,Mambocore # 5,['3xDyikMik43cCPhTVRXhJU'],['DJ Dalphy'],0ySAql1I89ygwi6JUw3w5p,Gabberbox Vol. 12,False,0,0.411,0.609,231747,0.997,0.763,6,0.0761,-6.325,1,0.124,173.952,4,0.763
136,136,0065cuMUHSwRCCzn4NeZQc,By the Time I Get to Phoenix,['6DQ6mdEhxCgHPqfX1niZZK'],['Floyd Cramer'],6DgNewhe5G8u5CCJMKLIIc,Floyd Cramer Plays Country Classics,False,21,0.661,0.386,188227,0.211,0.86,7,0.19,-15.453,0,0.0264,82.451,4,0.43
137,137,0066Ph4lhKQHPaI0VjipFQ,Let 'Em Eat Cake: Union Square,"['1YuknfkSYTTbolRpwZBOv4', '2v1lHgfpG4joXW7kDdDI78', '4HtdJYR72ol9zSQJRLJWO4', '70AeZLjqrd7QxYqwqFZ7Ed']","['George Gershwin', 'Michael Tilson Thomas', 'David Garrison', 'New York Choral Artists']",2xELVSKhDHrh32KsyWq69o,Michael Tilson Thomas Conducts Gershwin,False,0,0.919,0.48,274467,0.264,1.3e-05,10,0.294,-17.432,1,0.0994,144.088,4,0.414
138,138,0068sWyv51jn6VT83EybzR,Reggaeton,['1vyhD5VmyZ7KMfW5gqLgo5'],['J Balvin'],3YIlpO8gpCupDQI2sdYjvj,Plena Panama,False,11,0.0165,0.747,158800,0.74,9.94e-05,4,0.101,-4.325,0,0.191,176.062,4,0.552
139,139,006HowntIAIEScBajtIFqb,Dase Welemin Ma,['2uEVnP9LnJzDHjfJ9dB8Cq'],['Sajjad Hassan'],1n6ZyCDP1c7VpKbvflqS8e,Sajjad Hassan Best Hits,False,10,0.729,0.688,196859,0.524,3.12e-06,7,0.231,-7.244,1,0.0264,140.006,4,0.463
140,140,006MCXEhcLLP6eDcw75Io1,兩種,['6wcIBaOvA9XNGgPujYZZ7L'],['Wakin Chau'],4kpMRRagkPnUABad2rSGCj,讓我歡喜讓我憂,False,12,0.715,0.671,228827,0.24,0.0,7,0.105,-13.861,1,0.0327,132.92,4,0.615
141,141,006MxOm0Ac5e91z7HmjZ7w,Say You Love Me - Remix,['5ANLE2tGUU9A9w2iqUPlSD'],['Lime'],52vTxlEg0GogUtULLMmJ9d,Unexpected Lovers,False,16,0.00488,0.666,429867,0.71,0.0176,0,0.113,-9.443,1,0.0292,117.77,4,0.853
142,142,006OQcvyAofqhxoYZstMlN,"Hallelujah, I'm a Bum",['1P9syEkl41IFowWIJN7ZBY'],['Pete Seeger'],7sKr4TnLHO2JbOmypFP6q8,"American Favorite Ballads, Vol 5: Tunes and Songs as Sung by Pete Seeger",False,2,0.966,0.701,100600,0.283,0.0,1,0.298,-12.43,1,0.12,95.714,3,0.843
143,143,006OUqpZICb53Pc3JZCykt,Camino De Canutillo,['4PPoI9LuYeFX8V674Z1R6l'],['Vicente Fernández'],3KJCxqfH2dypQJBEBdfZ2m,Vicente Fernandez,False,19,0.286,0.397,186921,0.395,0.0,2,0.331,-5.76,1,0.0434,175.112,3,0.704
144,144,006UKbrlUpk3OajtaloOrs,You Are Our Guest (See Page 2 Of Daily Hoser),['684i2dRwvzTO4XhjtmIIq5'],['Bob & Doug McKenzie'],5STDeZATSI9rM9Dh818xdH,Great White North,False,7,0.416,0.698,136800,0.0905,0.0,10,0.0969,-24.967,0,0.773,131.873,3,0.235
145,145,006UObYqbCtgt2DRLWqvKX,Petrol - 2019 - Remaster,['2evydP72Z45DouM4uMGsIE'],['Ash'],4Rxm9U0KKKcc3qxFhHPM9N,Teenage Wildlife: 25 Years of Ash,False,8,0.145,0.399,250371,0.93,0.735,4,0.106,-2.496,1,0.0788,151.28,4,0.62
146,146,006WnE52CV3fHgkL9DBgGs,The Ones I Know,['6z7xFFHxYkE9t8bwIF0Bvg'],['Boosie Badazz'],5Rg3PkXOd0gJ1089TF8mIa,Talk Dat Shit,True,25,0.29,0.586,210507,0.51,0.0,8,0.114,-8.513,1,0.337,132.151,3,0.642
147,147,006WxG20ikD1JRCqrE80wf,(I Can't Get No) Satisfaction - Live in Europe; 2008 Remaster,['60df5JBRRPcnSpsIMxxwQm'],['Otis Redding'],68BCjMsHX4Gf11BJSkjwGz,Otis Blue: Otis Redding Sings Soul (Collector's Edition),False,18,0.283,0.501,173280,0.873,0.000129,9,0.975,-7.488,1,0.0406,161.488,4,0.674
148,148,006XjVYo0HbGrUfvL4FodP,Rigoletto / Act 1: Quel vecchio maledivami!,"['1JOQXgYdQV2yfrhewqx96o', '3RUGMx9yxNg3lltGmkTB2I', '0gHar4003EyqU81XGv1Bka', '003f4bk13c6Q3gAUXv7dGJ', '7LeEa79J3ePCT5pXKQ7Mkv']","['Giuseppe Verdi', 'Piero Cappuccilli', 'Nicolai Ghiaurov', 'Wiener Philharmoniker', 'Carlo Maria Giulini']",0XeJAGGvulIrU3HHdO8zAB,Verdi: Rigoletto,False,12,0.966,0.319,274000,0.0657,0.000837,5,0.114,-25.686,1,0.0491,106.387,3,0.077
149,149,006bxORtP7mtwDtULXaQqG,Years Of Inversion & Dedication,['2Z1sH7GQf2vYtXTHq9y5hA'],['Dean Amo'],1pg3zMB8g32BQyOVecjrAw,Best Of Monark Recordings 2019,False,0,0.181,0.608,421000,0.858,0.779,1,0.357,-12.102,0,0.0433,131.019,4,0.0628
150,150,006dPKaFmTkhcrJZfUcXZa,Wolfsweihe,['6FqcqhVyqusS7q4gXIS3o2'],['Mannshoch'],6YXbGLbrGQai8IlL8nwEu2,Wolfsweihe,False,1,4.06e-05,0.491,262053,0.928,0.0289,1,0.52,-5.284,1,0.0624,120.126,4,0.108
151,151,006fFcGJVfT0ZFNGxdL7Oh,Reality Check,"['397mfo5Gp4jT72aYLnnSDZ', '6PtoffEX0RiktNdmCeuWkl']","['Vinay Kaushal', 'Siddharth Basrur']",4xIQ7m7Iwitx37JCnbiS0M,Reality Check,False,18,0.0654,0.599,283035,0.686,0.0764,7,0.121,-9.514,1,0.0335,144.984,4,0.603
152,152,006fbuXS6rRAWlUEaklCmt,Kapitel 297 - Der Page und die Herzogin,"['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']","['Georgette Heyer', 'Irina Salkow']",1UyPDT1Zl9QYHBFv1qM0ZO,Der Page und die Herzogin (Ungekürzt),False,1,0.456,0.719,137157,0.19,0.0,8,0.307,-22.712,0,0.915,114.452,3,0.295
153,153,006hpDhoJTJIJbZ709O9Da,Tu Vas A Volar,['1f6CQnTy4FKDgLGzp6G2Wd'],['Los Diablitos'],2CGzpCTcMQij6NpZJW83s7,30 Mejores,False,35,0.525,0.544,253147,0.779,0.0,5,0.285,-6.049,0,0.0434,151.31,4,0.789
154,154,006kg644ypP6twwdWm9v0I,I’m Your Hoochie Coochie Man,['2VkASgJ3IjpMHG5aYXx4t2'],['Wayne Fontana & The Mindbenders'],6SuomVwU0WAHkBi1Y3dS68,The Collection,False,2,0.207,0.549,227046,0.43,9.29e-06,10,0.117,-10.527,1,0.0379,93.437,3,0.677
155,155,006rz3CIG9glDWPaRGMsDQ,Carioca,['42kHi9ZIpRGtgjP8ZB4jsi'],['Esquivel!'],4ms8tzubtfqjGjqGFhDWyq,Latin-Esque,False,2,0.716,0.603,104520,0.62,0.851,7,0.0427,-7.597,1,0.0661,90.504,4,0.634
156,156,006tDLVAQzMpTa0zvZePp0,"Auf der Jagd, Polka schnell, Op. 373","['5goS0v24Fc1ydjCKQRwtjM', '3EQvBmWlfyaRLGDuVfKmve', '003f4bk13c6Q3gAUXv7dGJ']","['Johann Strauss II', 'Lorin Maazel', 'Wiener Philharmoniker']",7hYBT83MdSDGlormOQvZGr,Neujahrskonzert / New Year's Concert 2005,False,4,0.958,0.5,143640,0.71,0.905,9,0.715,-12.206,1,0.361,91.944,4,0.46
157,157,006wcXrEjCS2O5nX6T7QWA,You Ain't Got It No More,['6ExBMi5gGohzM6Ts0PmzWy'],['Julia Lee & Her Boyfriends'],36pzEeD89xSkLlazanPhVq,Party Time,False,2,0.556,0.897,169573,0.248,0.000304,10,0.0949,-15.085,1,0.188,117.062,4,0.748
158,158,006yrnQMCZpiUgkR612gC8,Caliber,['7pFeBzX627ff0VnN6bxPR4'],['Desiigner'],0cHT4ll3sEPyFFWoFuibMl,New English,True,40,0.0543,0.75,123411,0.808,0.00022,10,0.516,-2.032,0,0.084,140.16,4,0.263
